dataset	method	fold	words	precision	recall	f1	f0.5	exact	serious_error	fp_per_100k	ns_per_word
wiktextract_nl	hypher	fold-0	125402	0.9593106923873785	0.976212726433533	0.9676879105733764	0.9626441141202899	0.8715012519736527	0.10223122438238624	1255.709143442715	618.5903267890465
wiktextract_nl	hypher	fold-1	125470	0.9577993201561124	0.9755702089341282	0.9666030924997071	0.9613015144912237	0.8684944608272894	0.10465449908344625	1300.6576581781308	633.9797561170001
wiktextract_nl	hypher	fold-2	125540	0.9586411837168777	0.9759462933866591	0.9672163404438442	0.9620529352991732	0.8696590728054803	0.10343316871116776	1276.1757155164576	635.9497172216027
wiktextract_nl	hypher	fold-3	125526	0.9580107457457738	0.9752860621163453	0.9665712206050204	0.9614166751180376	0.8687443238850915	0.10433695011392062	1293.0766198468848	625.8395604097956
wiktextract_nl	hypher	fold-4	125444	0.9580026418009022	0.9757380207902815	0.9667890009305689	0.9614979510326293	0.869136825994069	0.10453269985013233	1296.5402841554603	617.0917700328433
wiktextract_nl	liang_tex	fold-0	125402	0.9582401037201229	0.9765964896256717	0.9673312203521702	0.9618559674903431	0.876541044002488	0.09836366246152374	1352.4639728326858	1551.8061646544713
wiktextract_nl	liang_tex	fold-1	125470	0.956568483107311	0.9759089371840848	0.9661419294123325	0.9603750039727537	0.8733880608910497	0.10091655375787041	1403.8295210588908	1555.745642942536
wiktextract_nl	liang_tex	fold-2	125540	0.9575296519104013	0.976430708851551	0.966887818106976	0.9612510960510865	0.8750677075035845	0.09935478731878286	1374.0649007829911	1503.3276047474908
wiktextract_nl	liang_tex	fold-3	125526	0.9568574961896976	0.9756987487557783	0.9661862770738816	0.9605673074957645	0.8738110032981216	0.1003776110128579	1394.8116646062667	1526.8803607220814
wiktextract_nl	liang_tex	fold-4	125444	0.9569155717173164	0.9762632154464239	0.9664925760189127	0.9607235070862186	0.8743901661299066	0.10050699913905807	1395.9841393140127	1515.523553776984
wiktextract_nl	guarded_ngram	fold-0	125402	0.9949919709078185	0.9696396766680367	0.9821522463498837	0.9898160056041806	0.9193234557662557	0.0126553005534202	155.08975952863548	72.4667402433773
wiktextract_nl	guarded_ngram	fold-1	125470	0.9946779420542581	0.9697543972968773	0.9820580621472935	0.9895912680818995	0.9195345500916554	0.01319040408065673	164.38985590065948	73.52167179405436
wiktextract_nl	guarded_ngram	fold-2	125540	0.9951629751153577	0.9696970623206169	0.9822649910055514	0.9899633470571237	0.9198821092878764	0.01209176358132866	149.53829324633864	75.18074589772183
wiktextract_nl	guarded_ngram	fold-3	125526	0.9948345910117499	0.969699005233364	0.982105997189035	0.9897037651062346	0.9199847043640361	0.012857893982123225	159.63662096999818	75.83420964581043
wiktextract_nl	guarded_ngram	fold-4	125444	0.9948886181147873	0.9699216287095389	0.9822464947199092	0.9897929178926376	0.9200121169605561	0.012834412167979337	158.25861353459393	71.94907687892605
wiktextract_ru_cyrl_trusted_dedup	hypher	fold-0	2998	0.9585780525502319	0.9326315789473684	0.9454268292682927	0.9532739010144482	0.9182788525683789	0.04369579719813209	1541.4701483952606	359.45157438292193
wiktextract_ru_cyrl_trusted_dedup	hypher	fold-1	3001	0.9551201011378002	0.9379267535692116	0.946445349201378	0.9516311878070286	0.9263578807064312	0.044318560479840056	1656.9428238039673	341.1940486504499
wiktextract_ru_cyrl_trusted_dedup	hypher	fold-2	2998	0.94921875	0.9217974905164867	0.9353071798667653	0.94360475536173	0.9002668445630421	0.054036024016010674	1885.9502287691105	356.99104736490995
wiktextract_ru_cyrl_trusted_dedup	hypher	fold-3	2995	0.9500304692260817	0.9301909307875895	0.9400060295447694	0.945995145631068	0.9158597662771285	0.051085141903171954	1836.3005262568581	361.37868447412353
wiktextract_ru_cyrl_trusted_dedup	hypher	fold-4	3001	0.9526590839225331	0.9281221922731356	0.9402305825242717	0.9476484618677757	0.9163612129290236	0.04798400533155615	1756.787588409765	353.4949483505498
wiktextract_ru_cyrl_trusted_dedup	liang_tex	fold-0	2998	0.9594785059901338	0.9277683134582624	0.9433570067555863	0.9529642332190101	0.9252835223482322	0.037358238825883926	1627.5120294367393	872.0335823882589
wiktextract_ru_cyrl_trusted_dedup	liang_tex	fold-1	3001	0.9568781183178903	0.934563174382179	0.9455890121500264	0.9523302830389445	0.9330223258913696	0.038320559813395536	1734.5183486238532	849.5784738420525
wiktextract_ru_cyrl_trusted_dedup	liang_tex	fold-2	2998	0.9521857923497268	0.918918918918919	0.9352566252935257	0.9453411094534111	0.9092728485657104	0.04469646430953969	1915.970986725058	870.937291527685
wiktextract_ru_cyrl_trusted_dedup	liang_tex	fold-3	2995	0.95	0.926985195154778	0.9383514986376021	0.9453060664287677	0.9232053422370617	0.04574290484140234	1987.390350877193	850.2192587646077
wiktextract_ru_cyrl_trusted_dedup	liang_tex	fold-4	3001	0.9520333680917622	0.9225328393398451	0.9370509750256586	0.9459832838295226	0.9200266577807398	0.0433188937020993	1932.5024506371656	869.9130823058979
